soluzione,definizione
LESOTHO,Regno montuoso racchiuso nel Sudafrica
LESSA,Cotta senza arrosto né frittura
LESSA,Cuoca in acqua bollente
LESSE,Cotte in acqua bollente
LESSE,"Preparò un testo con gli occhi, al passato"
LESSI,Cotti in acqua bollente
LESSI,"Interpretai un testo scritto, al passato"
LESSICO,Completa la frase: «… politico»
LESSICO,Il patrimonio delle parole
LESSICO,Insieme delle parole di una lingua o di un settore
LESSO,Il bollito cotto in acqua
LESTA,Rapida nei movimenti
LESTE,Rapide nei movimenti
LESTI,Rapidi nei movimenti
LESTO,Rapido con sapore antico
LESTO,"Svelto, rapido nei movimenti"
LESTOFANTE,Furfante con passo e mano svelti
LETALI,Capaci di provocare la morte
LETALI,Mortali per effetto o conseguenza
LETAME,Concime organico proveniente dalla stalla
LETAME,Il concime naturale della stalla
LETARGICA,Torpida e sonnolenta
LETARGICHE,Torpide e sonnolente
LETARGICI,Torpidi e sonnolenti
LETARGICO,Torpido e sonnolento
LETARGO,Sonno animale contro l'inverno
LETARGO,Sonno stagionale di certi animali
LETARGO,Stato di torpore e inattività
LETE,Il fiume dell'oblio degli inferi
LETIZIA,Allegria espressa con tono elevato
LETIZIA,"Gioia serena, dal sapore letterario"
LETTA,L'Enrico politico italiano
LETTA,Una pagina già...: scorsa con gli occhi
LETTERA,"Può avere mittente, destinatario e indirizzo"
LETTERA,Segno dell'alfabeto oppure messaggio in busta
LETTERA,Si spedisce in busta
LETTERALMENTE,Nel senso più rigoroso delle parole
LETTERALMENTE,"Parola per parola, senza interpretazioni"
LETTERATO,Studioso e autore di opere culturali
LETTERATO,Uomo di vasta cultura umanistica
LETTERE,Viaggiano in busta con francobollo
LETTI,Interpretati da chi ha scorso un testo
LETTI,Mobili su cui si dorme
LETTINO,Piccolo giaciglio per bambini o pazienti
LETTO,"Ci si corica, ma ce l'ha anche il fiume"
LETTO,Fondo su cui scorre un fiume
LETTO,Già scorso con gli occhi
LETTO,Quello del fiume in cui scorre l'acqua
LETTORE,Chi affronta pagine per studio o piacere
LETTORI,Persone che amano o consultano libri
LETTORI,Utenti abituali di giornali e biblioteche
LETTURA,Attività che trasforma segni scritti in parole
LETTURA,Interpretazione pubblica di un testo
LEUCEMIA,Malattia neoplastica dei tessuti che producono cellule del sangue
LEVA,Alza pesi o chiama soldati
LEVA,"Fare...: fare forza, premere su qualcosa"
LEVA,"Ha braccio, fulcro e punto d'appoggio"
LEVA,La classe di nascita per il servizio militare
LEVAI,"Tolsi da terra, al passato"
LEVANO,Alzano oppure tolgono
LEVANO,Rimuovono qualcosa dal suo posto
LEVANTE,Oriente del sole e vento
LEVANTE,"Oriente, dove nasce il sole"
LEVARE,"Intonare un canto, in uso letterario"
LEVARE,Togliere oppure alzare da terra
LEVATA,Alzata dal suolo
LEVATA,"Tolto il campo, come una tenda"
LEVATE,Alzate da terra o tolte di mezzo
LEVATE,Alzate oppure rimosse
LEVATI,Alzati o rimossi
LEVATI,Tolti dal loro posto
LEVATO,Tolto o innalzato
LEVATOIO,Ponte che si alza davanti al castello
LEVE,Aste che moltiplicano una forza
LEVE,Comandi da tirare o spingere
LEVIATANO,L'opera politica di Thomas Hobbes
LEVIATANO,Mostro marino biblico
LEVIGA,Rende liscio
LEVIGARE,Rendere liscio
LEVIGATI,Resi lisci e privi di asperità
LEVIGATI,Rifiniti con abrasivi o lunga usura
LEVIGATO,Reso liscio
LEVIGHERA,Renderà liscio
LEVIGO,Rendo liscio
LEVO,Rimuovo oppure alzo
LEVRIERO,Cane fatto per correre
LEVRIERO,Cane snello da corsa
LEWANDOWSKI,"Robert, prolifico attaccante polacco"
LEWIS,"...Hamilton, il pilota di Formula 1"
LEWIS,Il nome dello scrittore Carroll di Alice
LEX,Il Luthor nemico di Superman
LEX,Legge latina da aula di tribunale
LEZIONE,Ciò che viene assegnato agli allievi da preparare a casa
LEZIONE,Completa la frase: «e questo ti serva di …»
LEZIOSO,Affettato e svenevole
LEZZO,Il fetore nauseante
LHASA,La città tibetana del Potala
LI,Pronome maschile plurale: non ... vedo
LI,Sigla automobilistica di Livorno
LIA,La moglie di Giacobbe sorella di Rachele
LIANA,La rampicante della giungla cara a Tarzan
LIBANO,Paese dei cedri con capitale Beirut
LIBBRA,L'unità di peso anglosassone
LIBECCIO,Vento di sud-ovest che porta mare grosso
LIBECCIO,"Vento di sud-ovest, spesso umido"
LIBELLULA,Insetto dalle ali trasparenti
LIBELLULA,Insetto elegante sopra stagni e ruscelli
LIBELLULE,Volano leggere sugli stagni
LIBERA,Toglie un vincolo
LIBERAI,Tolsi un vincolo
LIBERALISMO,Dottrina politica fondata sui diritti individuali
LIBERARE,Restituire a qualcuno la possibilità di agire
LIBERARE,Sciogliere da un vincolo
LIBERARE,Togliere un vincolo
LIBERATI,Resi disponibili da un peso
LIBERATI,Sottratti a un vincolo o a una prigionia
LIBERATO,Tolto un vincolo
LIBERAZIONE,Conquista dell'autonomia o fine di una prigionia
LIBERE,Disponibili e non prigioniere
LIBERE,Senza vincoli o occupazioni
LIBERI,Disponibili o non occupati
LIBERI,Senza costrizioni
LIBERIA,Stato africano fondato da ex schiavi americani
LIBERO,Il ruolo difensivo nella pallavolo
LIBERO,Il verso poetico senza rima
LIBERO,"Senza obblighi, oppure disponibile"
LIBERO,Tolgo un vincolo
LIBERTA,Condizione di chi non è sottoposto a costrizioni
LIBIA,Paese nordafricano con capitale Tripoli
LIBRA,La Bilancia dello zodiaco in latino
LIBRAIO,Mercante di pagine
LIBRAIO,Vende volumi e consiglia letture
LIBRERIA,Mobile o negozio di libri
LIBRERIA,Mobile pieno di scaffali per libri
LIBRERIA,Tiene volumi in casa o li vende
LIBRERIA,Una stanza dove sono tenuti libri
LIBRETTO,...di risparmio: il deposito in banca
LIBRETTO,Il testo di un'opera lirica
LIBRETTO,Il...di circolazione del veicolo
LIBRETTO,Volume breve o testo destinato alla scena musicale
LIBRI,Si prendono in prestito in biblioteca
LIBRI,Volumi composti da pagine rilegate
LIBRO,Completa la frase: «ho usato un grosso … come fermacarte»
LIBRO,Oggetto che si apre per entrare altrove
LIBRO,Quello mastro della contabilità
LICANTROPO,Uomo che si trasforma in lupo
LICCIO,Il filo che alza l'ordito nel telaio
LICEI,"Istituti con indirizzi classico, scientifico o artistico"
LICEI,Scuole secondarie che preparano all'università
LICENZA,Libertà concessa all'artista rispetto alle regole
LICENZA,Permesso ufficiale o titolo conclusivo di studi
LICENZIAMENTO,Cessazione del rapporto di lavoro decisa dall'azienda
LICENZIARE,Interrompere il rapporto di lavoro di un dipendente
LICENZIARE,Si avvicina all’azione di allontanare
LICEO,Prepara molti studenti agli studi universitari
LICEO,Scuola secondaria a indirizzo culturale
LICHENE,Organismo di fungo e alga
LICHTENSTEIN,Artista pop dei fumetti ingranditi
LICHTENSTEIN,Pittore pop dei fumetti ingranditi
LIDI,Spiagge o stabilimenti balneari
LIDI,Tratti di costa frequentati dai bagnanti
LIDO,Ha tra i suoi componenti sabbia
LIDO,L'isola balneare davanti a Venezia
LIDO,Spiaggia con cabine e ombrelloni
LIETA,Felice e serena
LIETA,Portatrice di una buona notizia
LIETE,Felici e serene
LIETE,Gioiose per un evento favorevole
LIETI,Contenti e soddisfatti
LIETI,Sereni per una buona notizia
LIETO,Gioioso e sereno
LIETO,Il...fine della fiaba
LIETO,"Sereno, spesso in fine"
LIEVE,Che pesa poco o causa un danno modesto
LIEVE,Di poca entità
LIEVE,Leggero
LIEVEMENTE,Con intensità ridotta
LIEVI,Leggeri
LIEVITI,Agenti che fanno crescere pane e dolci
LIEVITI,Microrganismi usati per fermentare impasti e bevande
LIEVITO,Fa crescere pane e impasti
LIEVITO,Fa gonfiare pane e dolci
LIGABUE,"Antonio..., il pittore naïf"
LIGABUE,"Il rocker di Correggio, Luciano"
LIGNAGGIO,"Ascendenza, spesso nobile"
LIGNAGGIO,Discendenza nobile o familiare
LIGNAGGIO,Serie degli antenati di una famiglia
LIGURE,Mare di Genova e del Ponente
LIGURE,Mare di Genova e delle Cinque Terre
LIGURI,Antico popolo dell'Italia nord-occidentale
LIGURIA,Arco di terra tra monti e mare
LIGUSTRO,Arbusto comune per le siepi
LIKE,Il mi piace dei social
LILLA,Colore e fiore profumato
LILLE,Città del nord della Francia
LILLIPUT,Il paese dei minuscoli in Gulliver
LILONGWE,La capitale del Malawi
LIMA,Attrezzo ruvido o capitale del Perù
LIMA,Capitale andina e utensile abrasivo
LIMA,Capitale peruviana affacciata sul Pacifico
LIMACCIA,Fango viscido e sgradevole
LIMAI,Consumai con un utensile abrasivo
LIMATO,Reso più sottile o regolare con un utensile abrasivo
LIMBO,Il ballo caraibico sotto l'asticella
LIMBO,Margine teologico o zona d'attesa
LIME,"La calce, in inglese"
LIME,Piccolo agrume verde dei cocktail
LIMI,Renda più liscia una superficie metallica
LIMI,Tolga materiale strofinando un utensile dentato
LIMINALE,Sta sulla soglia di qualcosa
LIMITA,Pone un confine
LIMITARE,Confine di un campo o ingresso di un luogo
LIMITARE,Porre un limite
LIMITARE,Ridurre entro confini precisi
LIMITATO,Circoscritto nello spazio o nelle possibilità
LIMITATO,Disponibile in quantità ridotta
LIMITATO,Posto un limite
LIMITAZIONE,Riduzione della libertà d'azione
LIMITAZIONE,Vincolo imposto da una regola o da una condizione
LIMITE,Confine reale o figurato
LIMITE,Linea da non oltrepassare
LIMITE,Valore estremo oltre il quale non si può andare
LIMITI,Confini da non oltrepassare
LIMITI,Difetti o restrizioni di una capacità
LIMITO,Pongo un confine
LIMO,"Auto di lusso molto lunga, in breve"
LIMO,Consumo con un utensile abrasivo
LIMO,Fango fine depositato dai fiumi
LIMONATA,"Bevanda preparata con agrumi, acqua e zucchero"
LIMONATA,Bibita fresca dal gusto aspro e dolce
LIMONE,Agrume giallo che pizzica tè e pesce
LIMONE,Agrume giallo e aspro
LIMONE,"Il bacio appassionato, in gergo"
LIMONE,Spremuto come un...: sfruttato fino in fondo
LIMONETO,Campo odoroso di agrumi gialli
LIMONI,Agrumi gialli dal succo aspro
LIMONI,Frutti usati per condire e profumare
LIMPIDA,Chiara e trasparente
LIMPIDE,Chiare e trasparenti
LIMPIDI,Chiari e trasparenti
LIMPIDO,Chiaro e trasparente
LINCE,Felino dagli occhi acuti e orecchie a pennello
LINCE,Il felino dai ciuffi sulle orecchie
LINCEI,Accademici dell'istituzione fondata nel Seicento
LINCEI,Membri di una celebre accademia scientifica italiana
LINCI,Felini selvatici con ciuffi sulle orecchie
LINCI,Predatori europei dalla coda corta
LINCOLN,L'auto di lusso americana
LINCOLN,Presidente dell'abolizione della schiavitù
LINDA,Pulita e ordinata
LINDE,Pulite e ordinate
LINDI,Puliti e ordinati
LINDO,Pulito con cura e senza macchie
LINDO,Pulito e ordinato
LINDSAY,Il nome dell'attrice Lohan
LINDT,La marca svizzera di cioccolato dei maestri
LINEA,Discendenza familiare o collegamento grafico
LINEA,La silhouette: mantenere la...
LINEA,Quella telefonica
LINEA,"Tratto, condotta o forma"
LINEARE,Che procede in modo diretto e coerente
LINEARE,Semplice e senza deviazioni
LINEE,Collegamenti di trasporto o comunicazione
LINEE,Tratti continui disegnati su una superficie
LINFA,Fluido vitale delle piante
LINFA,"L'energia vitale, il nutrimento"
LINFA,Scorre nelle piante
LINFA,Scorre nelle piante come un sangue verde
LINFATICO,Relativo alla linfa o poco energico
LINFE,Liquidi che circolano nei vasi del sistema immunitario
LINFE,Umori vegetali o animali che nutrono i tessuti
LINFOCITA,Globulo bianco della risposta immunitaria
LINGUA,"L'idioma, la parlata di un popolo"
LINGUA,L'organo mobile del gusto
LINGUA,Organo che gusta oppure sistema di parole
LINGUA,"Organo, idioma e confine culturale"
LINGUAGGIO,Completa la frase: «il … separa l’uomo da tutti gli altri animali»
LINGUAGGIO,Sistema di segni usato per comunicare
LINGUE,Organi del gusto e della parola
LINGUE,Sistemi usati per comunicare tra popoli
LINI,Piante da cui si ricavano fibre tessili
LINI,Tessuti o filati ottenuti da una coltura antica
LINK,Il collegamento da cliccare sul web
LINK,L'eroe in verde della saga di Zelda
LINKEDIN,Il social network professionale
LINNEO,Il naturalista della classificazione delle specie
LINO,Fibra estiva da lenzuola
LINO,Fibra tessile leggera
LINO,Il tessuto fresco e leggero per l'estate
LINOTIPISTA,Componeva i testi a piombo
LINUX,Il sistema operativo libero col pinguino
LIOCORNO,L'unicorno delle leggende
LIONE,Città francese alla confluenza di Rodano e Saona
LIPARI,La maggiore delle Eolie
LIPPI,"Cognome di due pittori fiorentini, padre e figlio"
LIPPI,"Il casato artistico di un frate e di suo figlio, entrambi rinascimentali"
LIPPI,"Marcello, il ct campione del mondo 2006"
LIPSIA,Città tedesca di Bach e della fiera
LIQUIDARE,Eliminare una posizione o chiudere un conto
LIQUIDARE,Vendere tutto a prezzo ridotto o saldare un debito
LIQUIDAZIONE,Chiusura di un conto o vendita a prezzi ribassati
LIQUIDAZIONE,Pagamento conclusivo di quanto dovuto
LIQUIDO,Che scorre e prende la forma del recipiente
LIQUIDO,Denaro immediatamente disponibile
LIQUIRIZIA,Radice nera dal sapore dolce
LIQUORE,Bevanda alcolica aromatizzata e spesso dolce
LIQUORE,Bevanda aromatica servita in piccoli bicchieri
LIQUORE,Bevanda dolce e forte da fine pasto
LIRA,Antico strumento a corde cantato dai poeti
LIRA,L'antico strumento a corde dei poeti
LIRA,Moneta scomparsa e strumento antico
LIRA,Vecchia moneta italiana
LIRICA,Opera teatrale interamente o in parte cantata
LIRICA,Poesia che esprime sentimenti personali
LISA,Il nome della secondogenita dei Simpson
LISA,La Monna...di Leonardo
LISBONA,Capitale portoghese sul Tago
LISBONA,Città dei tram gialli e del Tago
LISCA,Ostacolo sottile nel pesce
LISCA,Spina sottile del pesce
LISCE,Senza asperità
LISCHE,Ossa sottili dei pesci
LISCHE,Piccoli elementi appuntiti da evitare nel piatto
LISCI,Senza asperità
LISCIA,Senza asperità
LISCIO,Ballo da balera o superficie senza ruvidità
LISCIO,Filare tutto...: andare per il verso giusto
LISCIO,Il ballo...da balera: valzer e mazurca
LISCIO,Senza asperità
LISO,Consumato dall'uso
LISTA,"Elenco, striscia o candidatura"
LISTA,Quella di nozze degli sposi
LISTA,"Successione ordinata di nomi, dati o oggetti"
LISTE,Elenchi ordinati di nomi o cose
LISTE,Serie di candidati presentate alle elezioni
LISTELLO,Striscia sottile di legno o metallo
LISTINO,Elenco ufficiale di prezzi
LISZT,Compositore ungherese delle Rapsodie
LISZT,Virtuoso romantico del pianoforte
LITANIA,Preghiera ripetitiva e lamentosa
LITCHI,Il frutto cinese dalla buccia rugosa
LITE,Controversia portata davanti a un giudice
LITE,Discussione che alza i toni
LITE,"Il litigio, la disputa legale"
LITIGA,Si scontra a parole
LITIGAI,Mi scontrai a parole
LITIGANO,Discutono con toni accesi
LITIGANO,Entrano spesso in contrasto
LITIGARE,Avere uno scontro acceso a parole
LITIGARE,Scontrarsi a parole
LITIGATO,Scontrato a parole
LITIGHERA,Si scontrerà a parole
LITIGHERO,Mi scontrerò a parole
LITIGHIAMO,Ci scontriamo a parole
LITIGIO,Diverbio acceso tra due o più persone
LITIGIO,Scontro verbale che rompe l'armonia
LITIGO,Mi scontro a parole
LITIO,Metallo leggero da batterie
LITOGRAFIA,Stampa artistica nata su pietra
LITOGRAFIA,Stampa ottenuta da matrice di pietra o metallo
LITORALE,Costa osservata come insieme di spiagge e promontori
LITORALE,Fascia di terra a contatto con il mare
LITORALE,Striscia di costa
LITOSFERA,Involucro roccioso della Terra
LITOTE,Affermare negando il contrario
LITRI,Misure di capacità indicate sulle bottiglie
LITRI,Unità usate per misurare liquidi
LITTIZZETTO,"Luciana, comica e scrittrice torinese"
LIUBLIANA,La capitale della Slovenia
LIUTAIO,Costruisce violini e strumenti ad arco
LIUTO,Antico strumento a corde
LIVATINO,"Rosario, magistrato assassinato dalla mafia nel 1990"
LIVE,"In diretta, nel linguaggio dello spettacolo"
LIVELLA,'A... di Totò: la morte che pareggia tutti
LIVELLA,Strumento che verifica l'orizzontalità
LIVELLI,Altezze o gradi differenti
LIVELLI,Piani di un edificio o fasi di un gioco
LIVELLO,Grado raggiunto in una scala
LIVELLO,Piano di un edificio o fase di avanzamento
LIVERPOOL,Città dei Beatles
LIVIDA,Bluastra o cupa
LIVIDE,Bluastre o cupe
LIVIDI,Bluastri o cupi
LIVIDO,Bluastro o cupo
LIVIDO,Macchia bluastra provocata da un urto
LIVIDO,Segno sulla pelle lasciato da una contusione
LIVINGSTONE,Esploratore dell'Africa centrale
LIVIO,Il Tito storico di Roma
LIVORE,Astio che dura nel tempo
LIVORE,Rancore che colora di scuro
LIVORE,Rancore profondo e persistente
LIVOROSO,Roso dall'astio
LIZ,Il nome dell'attrice Taylor
LO,Articolo o pronome maschile: non...so
LO,Sigla automobilistica di Lodi
LOBBY,Gruppo di pressione sul potere
LOBO,"Il lupo, in spagnolo"
LOBO,Parte molle o sezione anatomica
LOCALE,Ambiente chiuso destinato a un'attività
LOCALE,"Stanza, negozio o esercizio pubblico"
LOCALI,Ambienti interni oppure esercizi pubblici
LOCALI,Che riguardano una zona circoscritta
LOCALITA,Centro abitato o sito indicato su una mappa
LOCALITA,Luogo geografico identificabile
LOCALIZZARE,Individuare un punto nello spazio o l'origine di un fenomeno
LOCALIZZARE,Stabilire la posizione esatta
LOCANDA,Alloggio semplice per viandanti
LOCANDA,Piccolo albergo di campagna
LOCANDINA,Manifesto che annuncia uno spettacolo
LOCANDINA,Piccolo manifesto pubblicitario
LOCATELLI,"Manuel, centrocampista campione d'Europa nel 2021"
LOCAZIONE,Affitto regolato da un accordo
LOCAZIONE,Contratto con cui si concede l'uso di un bene
LOCOMOTIVA,Chi traina un gruppo con la sua forza
LOCOMOTIVA,Tira i vagoni del treno
LOCOMOTIVA,Tira il convoglio stando davanti
LOCOMOTIVA,Tira vagoni lungo i binari
LOCOROTONDO,Borgo pugliese bianco e circolare
LOCULO,Lo spazio per una bara nel muro del cimitero
LOCUSTA,Cavalletta che devasta i raccolti
LOCUZIONE,Gruppo di parole con significato unitario
LODA,Dice bene di qualcuno
LODAI,Dissi bene di qualcuno
LODARE,Dire bene di qualcuno
LODARE,Esprimere apprezzamento per qualcuno
LODARE,Mettere in risalto meriti e qualità
LODATE,Apprezzate pubblicamente
LODATE,Celebrate con parole favorevoli
LODATO,Detto bene di qualcuno
LODE,Apprezzamento espresso a parole
LODE,Parola di approvazione o voto pieno
LODE,Trenta e...: il massimo dei voti
LODEN,Cappotto di lana verde tirolese
LODI,Centro lombardo noto per il Tempio civico dell'Incoronata
LODI,Città lombarda sul fiume Adda
LODO,Decisione pronunciata da un arbitro
LODO,Dico bene di qualcuno
LODO,"La decisione dell'arbitro, in diritto"
LOFT,Ampio appartamento ricavato da uno spazio industriale
LOG,"Funzione matematica, in forma abbreviata"
LOG,Registro tecnico o tronco inglese
LOGGIA,"Associazione riservata, in ambito massonico"
LOGGIA,Galleria aperta ad archi
LOGGIA,Galleria coperta e aperta verso l'esterno
LOGGIA,Può essere architettonica oppure massonica
LOGGIA,Spazio elevato scandito da colonne o archi
LOGGIATO,La serie di logge di un edificio
LOGGIATO,Serie di archi aperti su un lato
LOGGIONE,Paradiso dei teatri rumorosi
LOGHI,Segni grafici che identificano marchi e organizzazioni
LOGHI,Simboli visivi usati nella comunicazione aziendale
LOGICA,La scienza del ragionamento corretto
LOGICAMENTE,Come conseguenza naturale di un ragionamento
LOGICAMENTE,Secondo ragione e coerenza
LOGIN,Ingresso con nome utente e password
LOGO,Volto grafico di un marchio
LOGORA,Consumata dall'uso
LOGORA,Lei consuma a furia di usare
LOGORAMENTO,Il consumarsi a poco a poco
LOGORATI,Consumati dall'uso o dalla fatica
LOGORATI,Sfibrati da tensioni prolungate
LOGORE,Consumate dall'uso
LOGORI,Consumati dall'uso
LOGORO,Consumato dall'uso
LOGORREA,Troppa parola in forma clinica
LOIRA,Fiume dei castelli francesi
LOIRA,Fiume francese dei castelli
LOIS,Il nome della Lane di Superman
LOKI,L'antagonista di Thor nel cinema Marvel
LOKI,L'astuto dio ingannatore nordico
LOLLOBRIGIDA,La Gina della Bersagliera
LOMBARDIA,La regione di Milano
LOMBARDIA,"Regione di laghi, risaie e metropoli"
LOMBI,Parti posteriori del tronco sopra il bacino
LOMBI,Zone della schiena ai lati della colonna
LOMBRICO,Il verme che ara la terra
LOME,Capitale togolese
LONDRA,Capitale britannica sul Tamigi
LONDRA,Città del Tamigi e del Big Ben
LONGILINEO,Alto e snello di corporatura
LONGOBARDI,Popolo germanico che fondò un regno in Italia
LONTANA,Non vicina
LONTANANZA,Condizione di chi è assente o remoto
LONTANANZA,Distanza nello spazio o nel tempo
LONTANE,Non vicine
LONTANI,Non vicini
LONTANO,A grande distanza
LONTANO,Con una sfumatura che richiama fuori
LONTANO,Non vicino
LONTRA,Il mustelide che nuota agile nei fiumi
LONTRA,Mammifero acquatico giocherellone
LONTRE,Abili nuotatrici dal pelo molto fitto
LONTRE,Mammiferi acquatici dal corpo affusolato
LOPPA,La buccia del chicco separata dal grano
LOQUACE,Parla più del necessario
LOQUACI,Molto inclini a parlare
LORCA,"Federico García, poeta e drammaturgo andaluso"
LORCA,Scrisse il Romancero gitano e Nozze di sangue
LORDA,Gravata da colpe o sospetti
LORDA,Sporca e imbrattata
LORDI,Importi calcolati prima delle trattenute
LORDI,Sporchi o imbrattati
LORDO,Calcolato prima delle trattenute
LORDOSI,Curvatura in avanti della colonna
LOREN,La Sophia premio Oscar
LORENZETTI,"Ambrogio e Pietro, pittori della scuola senese"
LORENZO,Il nome del Magnifico dei Medici
LORENZO,"Jorge, campione spagnolo della MotoGP"
LORETO,Città marchigiana della Santa Casa
LORO,"Il pappagallo, in voce antica"
LOSANGELES,La città californiana del cinema
LOSCO,Dall'aspetto sospetto e ambiguo
LOST,La serie dei naufraghi sull'isola misteriosa
LOST,"Perduto, in inglese"
LOTO,Fiore sacro all'Oriente
LOTO,La posizione del...nello yoga
LOTTA,Conflitto condotto per un ideale o un interesse
LOTTA,Lo sport sul tappeto dei corpo a corpo
LOTTA,Scontro regolato o quotidiano
LOTTAI,Mi battei per qualcosa
LOTTANO,Combattono per prevalere o resistere
LOTTANO,Si impegnano duramente per un obiettivo
LOTTARE,Battersi per qualcosa
LOTTATO,Battuto per qualcosa
LOTTATORE,Atleta impegnato in prese e corpo a corpo
LOTTATORE,Chi combatte con tenacia per una causa
LOTTE,Battaglie condotte per ottenere un diritto
LOTTE,Scontri fisici o contrasti prolungati
LOTTERIA,Gioco di biglietti e fortuna
LOTTO,Gioco di numeri e terreno edificabile
LOTTO,Il gioco dei numeri sulla ruota
LOTTO,La porzione di terreno edificabile
LOTTO,Porzione di terreno identificata nei registri
LOU,Il nome del rocker Reed
LOUIS,Il nome del jazzista Armstrong
LOUIS,Il nome di tanti re di Francia
LOUISE,Il nome della compagna di Thelma nel film
LOUISVUITTON,La maison francese delle valigie monogram
LOUNGE,La sala d'attesa confortevole
LOUVRE,Il museo parigino della Gioconda
LOVELACE,"Ada, pioniera della programmazione"
LR,Iniziali del musicista Reed
LT,Iniziali dello scrittore Tolstoj
LT,Sigla automobilistica di Latina
LU,Sigla automobilistica di Lucca
LUANDA,La capitale dell'Angola
LUBIANA,Capitale slovena
LUC,Il nome del regista francese Besson
LUCA,Il film Pixar ambientato in Liguria
LUCA,L'evangelista medico
LUCANIA,Nome storico della Basilicata
LUCAS,Il George creatore di Star Wars
LUCCA,"...Comics, il festival del fumetto"
LUCCA,Città toscana delle mura intatte
LUCCHETTI,Chiudono cancelli e catene
LUCCHETTO,La chiusura mobile con l'archetto
LUCCHETTO,Piccola serratura portatile
LUCCIO,Predatore d'acqua dolce
LUCCIOLA,Insetto che brilla nella notte
LUCCIOLE,Prendere... per lanterne: ingannarsi
LUCE,Ciò che rende visibili forme e colori
LUCE,In fondo al tunnel dà speranza
LUCE,La canzone di Elisa vincitrice a Sanremo
LUCE,La cerca chi brancola
LUCERNA,La città svizzera del Ponte della Cappella
LUCERNA,Lampada antica a olio
LUCERNARIO,L'apertura vetrata nel tetto
LUCERNE,Lampade antiche alimentate a olio
LUCERNE,Piccoli recipienti con stoppino per fare luce
LUCERTOLA,Rettile che fugge sui muri al sole
LUCERTOLA,Rettile che prende il sole sui muri
LUCERTOLA,Rettile dei muri assolati
LUCHE,Il rapper napoletano ex Co'Sang
LUCI,Fonti che rischiarano il buio
LUCI,Segnali luminosi di scena o di una strada
LUCIA,Nome manzoniano e luminosa santa
LUCIDA,Rende brillante
LUCIDARE,Rendere brillante
LUCIDASCARPE,Ridà lustro alle calzature
LUCIDATO,Reso brillante
LUCIDE,Brillanti o razionali
LUCIDI,Brillanti o razionali
LUCIDITA,Chiarezza di pensiero o brillantezza di una superficie
LUCIDO,Foglio trasparente usato un tempo nelle proiezioni
LUCIDO,Mentalmente chiaro e presente
LUCIDO,Quello da passare sulle scarpe
LUCIDO,Rendo brillante
LUCIFERO,Il portatore di luce divenuto angelo ribelle
LUCIFERO,L'angelo caduto della tradizione cristiana
LUCIFERO,Nome tradizionale del demonio
LUCIGNOLO,Stoppino e cattivo compagno di Pinocchio
LUCIUS,Il nome del Malfoy di Harry Potter
LUCREZIO,Poeta latino autore del De rerum natura
LUCREZIO,Poeta latino della natura delle cose
LUCRO,Guadagno ottenuto da un'attività
LUCRO,Profitto che resta dopo costi e spese
LUCULLIANO,Sontuoso a tavola
LUDDISTA,Oppositore delle macchine nella prima industrializzazione
LUFFY,Il pirata di gomma di One Piece
LUGLIO,Nel suo solleone si va al mare
LUGUBRE,Triste e funereo
LUGUBRI,Tristi e funerei
LUI,Il pronome maschile di terza persona
LUI,Maschile quando non si nomina il nome
LUIGI,Il fratello verde di Mario nei videogiochi
LUIS,Il nome del calciatore uruguaiano Suárez
LUKAKU,"Romelu, attaccante belga"
LUKE,Il nome dello Skywalker di Star Wars
LUMACA,Andare a passo di...: lentissimamente
LUMACA,Dà il nome a un'andatura lentissima
LUMACA,Mollusco lento con conchiglia
LUMACA,Va piano portandosi dietro il guscio
LUMACHE,Procedono lente lasciando una scia
LUME,"A...di naso: a intuito, alla buona"
LUME,Lampada d'altri tempi e intelletto
LUME,Piccola fonte di illuminazione o indizio per capire
LUMEGGIATURA,Tocco di luce in pittura
LUMEN,Misura di luce o cavità anatomica
LUMI,Indizi che chiariscono un dubbio
LUMI,Piccole fonti che rischiarano
LUMINOSE,"Chiare, brillanti o radiose"
LUMINOSE,Ricche di luce
LUMINOSITA,Chiarezza visiva di un ambiente
LUMINOSITA,Intensità con cui una sorgente rischiara
LUMINOSO,Che emette o riflette molta luce
LUMINOSO,Completa la frase: «un ambiente …»
LUNA,...park: il parco dei divertimenti
LUNA,L'umore: avere la... storta
LUNA,Lampada naturale delle notti serene
LUNA,Satellite naturale della Terra
LUNA,"Storta, rende di cattivo umore"
LUNADIMIELE,Il viaggio degli sposi novelli
LUNARI,Calendari che seguono le sue fasi
LUNARI,Relativi al satellite della Terra
LUNAZIONE,Ciclo completo della Luna
LUNE,Capricci d'umore
LUNEDI,Apre la settimana di lavoro
LUNETTA,Spazio semicircolare sopra una porta
LUNETTE,Finestre arcuate sopra porte e volte
LUNETTE,Piccole aperture o superfici a forma di mezzaluna
LUNGA,Estesa da un capo all'altro
LUNGA,Saperla...: essere scaltri
LUNGHE,Estese in durata
LUNGHEZZA,Estensione nello spazio oppure nel tempo
LUNGHI,Esteso da un capo all'altro
LUNGIMIRANZA,Capacità di prevedere conseguenze lontane
LUNGIMIRANZA,Visione prudente rivolta al futuro
LUNGO,Che richiede molto tempo o spazio
LUNGO,"Esteso, anche nel caffè"
LUNGO,Per un'estensione notevole
LUNGOMARE,La passeggiata in riva al mare
LUPA,Allattò Romolo e Remo
