soluzione,definizione
CARESTIA,Appartiene alla categoria di bisogno
CARESTIA,Un esempio riconducibile a bisogno
CAREZZA,Il gesto affettuoso e leggero della mano
CAREZZA,Tocco affettuoso
CARGO,Nave o aereo da trasporto merci
CARGO,Una nozione collegata a mercantile
CARI,Amati o costosi
CARIATIDE,Donna di pietra che regge il peso
CARICA,L'assalto impetuoso della cavalleria
CARICA,"L'incarico, la posizione di responsabilità"
CARICA,Mette un peso o energia
CARICA,Un lavoro in una organizzazione o gerarchia
CARICABATTERIE,Rimette energia a telefono e pile
CARICARE,Mettere un peso o energia
CARICARE,Può essere una maniera di prepararsi
CARICARE,Può rappresentare un modo di porre
CARICATO,Messo un peso o energia
CARICATORE,Può assumere il significato di portuale
CARICHERA,Metterà un peso o energia
CARICO,Il peso trasportato dal mezzo
CARICO,Metto un peso o energia
CARICO,"Pieno, colmo fino all'orlo"
CARICO,Una manifestazione di fastidio
CARIDDI,Il vortice mostruoso dello stretto
CARIE,Scavo indesiderato nel dente
CARIE,Una nozione collegata a decomposizione
CARILLON,Scatolina che suona una melodia
CARINA,La chiglia della Nave Argo celeste
CARINO,Qualità che si avvicina a bello
CARIOLA,Carretto a una ruota
CARISMA,Fascino personale che trascina gli altri
CARITA,Appartiene alla categoria di fatto
CARITA,Una variante di fatto
CARITAS,L'organismo caritativo della Chiesa cattolica
CARL,Il nome dell'astronomo divulgatore Sagan
CARL,"Lewis, nove ori olimpici dell'atletica"
CARLINGA,L'abitacolo dell'aereo
CARLINO,Il piccolo cane dal muso schiacciato
CARLINO,Vecchia moneta napoletana
CARLO,"...Magno, imperatore del Sacro Romano Impero"
CARLO,Il nome del re d'Inghilterra
CARLOMAGNO,Imperatore incoronato nell'800
CARLOS,Il nome del chitarrista Santana
CARLSBERG,La birra danese
CARMEN,L'opera di Bizet sulla sigaraia sivigliana
CARMINIO,Rosso vivo da pittori
CARNAGIONE,Un tipo particolare di facciata
CARNAGIONE,Si può classificare come facciata
CARNE,In... e ossa: in persona
CARNE,Materia da macello e da teatro
CARNE,Ha tra le sue parti gamba
CARNEA,Della tonalità dell'incarnato
CARNEE,Della tonalità dell'incarnato
CARNEFICE,Un esempio riconducibile a micidiale
CARNEI,Della tonalità dell'incarnato
CARNEO,Della tonalità dell'incarnato
CARNERA,Il Primo campione mondiale dei pesi massimi
CARNEVALE,Tempo di maschere e coriandoli
CARO,Amato oppure poco conveniente
CARO,Una manifestazione di amante
CARO,Può assumere il significato di aumento
CAROGNA,Corpo morto o persona spregevole
CAROGNA,La carcassa dell'animale morto
CAROGNA,La persona vile e spregevole
CAROGNA,Si può classificare come antipatico
CAROL,"A Christmas..., il racconto natalizio di Dickens"
CAROL,Il nome dell'attrice comica Burnett
CAROLINA,Lo Stato americano del Nord e del Sud
CAROLINE,Il nome della principessa di Monaco
CARONTE,Il nocchiero dell'Ade
CARONTE,L'anticiclone africano del gran caldo
CARONTE,Traghetta le anime oltre il fiume infernale
CAROSELLO,Giostra di cavalli o vecchia pubblicità TV
CAROTA,"La bugia, la frottola"
CAROTA,Radice arancione da cucina
CAROTA,Radice arancione e promessa al somaro
CAROTE,Radici arancioni da cucina
CAROVANA,Fila di viaggiatori nel deserto
CAROVANA,Gruppo in viaggio nel deserto
CAROVANA,Si può classificare come processione
CARPA,Pesce d'acqua dolce
CARPACCIO,Artista veneziano dei cicli narrativi
CARPACCIO,Pittore veneziano dei cicli narrativi
CARPAZI,Catena montuosa dell'Europa orientale
CARPENTIERE,Costruisce strutture in legno o ferro
CARPENTIERE,"Falegname, in un’accezione meno immediata"
CARPINO,Albero usato per le siepi
CARRA,Il Carlo del futurismo e della metafisica
CARRA,"Raffaella..., regina della tv italiana"
CARREGGIATA,Un caso particolare di sede stradale
CARREGGIATA,Rientra nel campo di solco
CARRELLO,"Porta spesa, bagagli o attrezzi"
CARRELLO,Può rimandare all’idea di carretto
CARRELLO,Un caso particolare di mezzo di trasporto
CARRERAS,Il tenore spagnolo dei tre tenori
CARRETTO,Piccolo carro
CARRETTO,"Carrello, in un’accezione meno immediata"
CARREY,Il Jim di The Mask
CARRIOLA,Carretto a una ruota da cantiere
CARRIOLA,Si spinge in giardino o in cantiere
CARRIOLE,Hanno una ruota e due stanghe
CARRO,Il Grande...dell'Orsa Maggiore
CARRO,Il...armato del campo di battaglia
CARRO,Veicolo che precede il motore
CARROZZA,Quella di Cenerentola nacque da una zucca
CARROZZA,Veicolo trainato da cavalli
CARROZZA,Vettura ferroviaria per passeggeri
CARROZZA,Può rimandare all’idea di vettura
CARROZZE,Viaggiavano trainate da cavalli
CARROZZERIA,Ripara le ammaccature dell'auto
CARROZZERIA,Una bella...: un fisico ben fatto
CARROZZERIA,Una forma specifica di costruzione
CARROZZINA,Porta bimbi piccoli o persone che non camminano
CARROZZINA,Veicolo a ruote per bambini piccoli
CARRUBA,Frutto mediterraneo da farina dolce
CARRUCOLA,Fa salire pesi con una ruota e una fune
CARTA,Canta se la si fa parlare in tavola
CARTA,"Foglio, mappa o promessa scritta"
CARTA,Il documento d'identità
CARTA,"Può diventare lettera, mappa o gioco"
CARTA,Quella da gioco del mazzo
CARTAGENA,Città portuale della Colombia
CARTAGINE,La rivale africana di Roma
CARTAGINESI,Il popolo di Annibale
CARTELLA,Contiene fogli o documenti
CARTELLA,In certi usi corrisponde a titolo
CARTELLA,Può includere presa tra i suoi elementi
CARTELLETTA,Custodia leggera per documenti
CARTELLO,Può assumere il significato di manifesto
CARTELLO,Un caso particolare di compagine
CARTELLONE,Il grande manifesto pubblicitario
CARTELLONE,Può rimandare all’idea di manifesto
CARTELLONE,Una nozione collegata a poster
CARTESIO,Il filosofo del cogito ergo sum
CARTIER,La maison francese di gioielli e orologi
CARTIGLIO,Piccola cornice per parole disegnate
CARTINA,Piccola mappa piegata in tasca
CARTINA,Un esempio riconducibile a raffigurazione
CARTINA,Una manifestazione di medicina
CARTOGRAFO,Disegna le carte geografiche
CARTOLERIA,Negozio di quaderni e penne
CARTOLINA,Porta saluti con un'immagine davanti
CARTOLINA,Saluto illustrato da viaggio
CARTOLINA,Si spedisce in vacanza con un saluto
CARTOLINE,Mandano saluti dalle vacanze
CARTONE,Il cartoncino spesso e rigido
CARTONE,Il film animato per ragazzi
CARTONE,Materiale da scatole e film disegnati
CARTOON,Il film a disegni animati
CARTUCCIA,Piccolo ricambio per penne o stampanti
CARUSO,L'Enrico grande tenore napoletano
CARUSO,La celebre canzone di Lucio Dalla
CARY,Nome dell'attore Grant di Intrigo internazionale
CASA,Dimora
CASA,Luogo in cui si abita
CASA,Completa la frase: «scrivere a …»
CASABLANCA,Città marocchina del celebre film
CASACCA,Può assumere il significato di camicia
CASACCA,Rientra nel campo di cappotto
CASALE,Un tipo particolare di insediamento
CASALE,Un caso particolare di comunità
CASARIO,"Addetto a latte, cagliata e forme da stagionare"
CASBA,Intrico di vicoli nelle città nordafricane
CASCATA,Acqua che precipita dall'alto
CASCATA,Fiume che precipita facendo rumore
CASCATA,Salto d'acqua
CASCATA,Una... di: una gran profusione di qualcosa
CASCATE,Cadono fragorose dall'alto
CASCINA,Casa rurale della pianura
CASCINA,Un tipo particolare di casa
CASCINA,Si può classificare come casa
CASCO,Protegge la testa
CASCO,Protegge la testa su moto e bici
CASCO,Una forma specifica di cappello
CASEIFICIO,Dove si produce il formaggio
CASELLA,Una scacchiera ha sessantaquattro caselle
CASELLA,Appartiene alla categoria di artefatto
CASETTA,Una manifestazione di casa
CASETTA,Si può classificare come casa
CASH,In certi usi corrisponde a liquido
CASH,Può assumere il significato di bancomat
CASILLAS,"Iker, portiere spagnolo San Iker"
CASINO,In certi usi corrisponde a mondo
CASINO,Si può classificare come difficoltà
CASIO,La marca giapponese di orologi e calcolatrici
CASO,Il fatto da risolvere per l'investigatore
CASO,"La sorte, il destino imprevedibile"
CASO,Lo invoca chi non trova una causa
CASO,Completa la frase: «c’è il … che tu debba partire»
CASPER,Il nome del fantasmino dei cartoni
CASPIO,Mare-lago dell'Asia interna
CASSA,Ci si passa per pagare prima di uscire
CASSA,Quella armonica amplifica il suono della chitarra
CASSA,"Quella da morto, la bara"
CASSA,"Banca, in un’accezione meno immediata"
CASSAFORTE,Custodisce valori al sicuro
CASSAFORTE,Custodisce valori dietro combinazioni e chiavi
CASSANDRA,Predisse sventure senza essere creduta
CASSANO,"Antonio, il talento di Bari Vecchia"
CASSAPANCA,Panca con cassa per riporre
CASSAPANCA,Sedile che nasconde un vano
CASSATA,Dolce siciliano colorato
CASSATELLA,Il dolce siciliano fritto con la ricotta
CASSAZIONE,Un caso particolare di annullamento
CASSAZIONE,Nel lessico si avvicina a annullamento
CASSERO,Parte alta e fortificata di antiche navi o castelli
CASSERUOLA,Pentola bassa con manico
CASSERUOLA,Pentola larga e bassa con manici
CASSETTA,Comprende anche coperchio
CASSETTA,Può includere coperchio tra i suoi elementi
CASSETTI,Scorrono dentro i mobili
CASSETTIERA,Mobile con tanti cassetti
CASSETTO,Scorre dentro un mobile
CASSETTO,Scorre nel mobile
CASSETTONE,Mobile con vari cassetti
CASSIOPEA,Regina celeste dalla forma di W
CAST,"L'ingessatura, in inglese"
CAST,L'insieme degli interpreti di un film
CASTA,Gruppo chiuso o donna illibata
CASTA,Pura e illibata
CASTAGNA,Frutto autunnale nel riccio
CASTAGNA,Frutto d'autunno nel riccio pungente
CASTAGNACCIO,Dolce toscano di farina di castagne
CASTAGNE,Si arrostiscono in autunno
CASTAGNE,Togliere le... dal fuoco per altri
CASTAGNO,Albero che produce castagne
CASTELLI,"Hanno torri, mura e fossati"
CASTELLO,...in aria: il sogno irrealizzabile
CASTELLO,Dimora fortificata con torri
CASTELLO,Fortezza con torri
CASTELLO,"Ha torri, mura e fossato nelle fiabe"
CASTELLO,Il...di carte che crolla a un soffio
CASTIGO,In certi usi corrisponde a pena
CASTIGO,Nel lessico si avvicina a punizione
CASTITA,Una forma specifica di moralità
CASTO,Puro e illibato
CASTO,"Puro, secondo il contesto"
CASTO,Può assumere la sfumatura di onesto
CASTONE,La parte dell'anello che regge la pietra
CASTORE,Uno dei Dioscuri
CASTORO,Roditore che costruisce dighe
CASTRATO,Il cantante evirato del Settecento
CASTRATO,Un caso particolare di carne
CASUALITA,Una variante di accaduto
CASUALITA,Una manifestazione di accaduto
CASUALMENTE,Con valore vicino a accidentalmente
CASUALMENTE,Con valore vicino a incidentalmente
CATACOMBA,Cimitero sotterraneo dei primi cristiani
CATACOMBA,Galleria sotterranea di antiche sepolture
CATALANO,La lingua di Barcellona
CATALIZZATORE,Chi accende e accelera un processo
CATALIZZATORE,La sostanza che accelera una reazione
CATALOGNA,Regione iberica di Barcellona e Montserrat
CATALOGO,Elenco ordinato di prodotti o opere
CATAMARANO,Barca con due scafi paralleli
CATAMARANO,L'imbarcazione a due scafi paralleli
CATANIA,Città etnea ai piedi dell'Etna
CATAPULTA,Macchina d'assedio
CATARATTA,Opacizzazione del cristallino
CATARATTA,Rientra nel campo di diga
CATARATTA,Una manifestazione di acqua
CATARSI,Purificazione tragica o liberatoria
CATASTA,Mucchio ordinato di legna
CATASTROFE,Una manifestazione di sfortuna
CATASTROFE,Un esempio riconducibile a avversità
CATASTROFICO,Qualità che si avvicina a pessimista
CATECHESI,Insegnamento religioso sistematico
CATECHESI,Si può classificare come insegnamento
CATEGORIA,Concetto generale di classificazione
CATEGORIA,Una variante di collezione
CATEGORIA,Rientra nel campo di campionato
CATENA,La serie di negozi con lo stesso marchio
CATENA,Quella montuosa delle vette allineate
CATENA,"Serie di anelli, monti o obblighi"
CATENA,Si può classificare come ordine
CATENACCIO,La spranga scorrevole che sbarra
CATENACCIO,La tattica difensiva del calcio all'italiana
CATENACCIO,Appartiene alla categoria di auto
CATERINA,"...de' Medici, regina di Francia"
CATERINA,La santa senese dottore della Chiesa
CATERING,Il servizio di ristorazione a domicilio
CATETO,Ciascun lato dell'angolo retto
CATHERINE,Il nome dell'attrice francese Deneuve
CATINO,Il bacile per lavarsi le mani
CATINO,Recipiente largo per acqua e bucato
CATINO,Rientra nel campo di vaso
CATIONE,Ione con carica positiva
CATODO,Elettrodo che nei tubi attirava fasci
CATTEDRALE,Un tipo particolare di chiesa
CATTIVERIA,Può assumere il significato di male
CATTIVITA,"Carcere, in un uso particolare"
CATTIVITA,"Detenzione, in un’accezione meno immediata"
CATTIVO,Il malvagio di una storia
CATTIVO,Può assumere la sfumatura di brutto
CATTURA,Prende senza lasciare fuga
CATTURA,Rientra nel campo di crimine
CATTURAI,Presi senza lasciare fuga
CATTURARE,Prendere senza lasciare fuga
CATTURARE,Una forma specifica del stringere
CATTURARE,Può essere una maniera di stringere
CATTURATO,Preso senza lasciare fuga
CATTURO,Prendo senza lasciare fuga
CATULLO,Autore di versi latino di Lesbia
CATULLO,Poeta latino di Lesbia
CATWOMAN,La ladra felina di Gotham City
CAUCASO,Catena tra Mar Nero e Caspio
CAUDILLO,Capo autoritario di sapore ispanico
CAUSA,Il processo discusso in tribunale
CAUSA,"Motivo, processo o origine"
CAUSA,Una nozione collegata a ragione
CAUSALE,Un tipo particolare di giustificazione
CAUSALE,Appartiene alla categoria di giustificazione
CAUSARE,Rientra tra i modi di creare
CAUSARE,Azione riconducibile al significato di creare
CAUSTICA,Pungente nelle parole
CAUSTICHE,Pungenti nelle parole
CAUSTICI,Pungenti nelle parole
CAUSTICO,Pungente nelle parole
CAUTELA,Può assumere il significato di cura
CAUTELA,In certi usi corrisponde a attenzione
CAUTELARE,"Difendere, in un uso particolare"
CAUTELARE,Può essere una maniera di difendere
CAUTO,"Prudente, coi piedi di piombo"
CAUTO,Qualità che si avvicina a accorto
CAUTO,Può assumere la sfumatura di avvertito
CAUZIONE,In certi usi corrisponde a cartella
CAUZIONE,Si può classificare come pagamento
CAVA,Il luogo da cui si estrae il marmo
CAVA,Tira fuori
CAVAI,Passato remoto: Tirare fuori
CAVALCARE,Azione riconducibile al significato di spostarsi
CAVALCAVIA,Il ponte stradale sopra un'altra via
CAVALIERE,"Titolo, ordine o combattente a cavallo"
CAVALIERE,Un tipo particolare di uomo
CAVALIERE,Si può classificare come uomo
CAVALLETTA,Insetto saltatore e sostegno da pittore
CAVALLETTI,"Sostengono assi, tele o macchine fotografiche"
CAVALLETTO,Sostegno per quadri o macchine fotografiche
CAVALLETTO,Sostiene la tela del pittore
CAVALLI,"Roberto, stilista delle stampe animalier"
CAVALLO,"Corre, salta e negli scacchi fa una L"
CAVALLO,Donato non si guarda in bocca
CAVALLO,Il pezzo degli scacchi che salta a L
CAVALLO,Il punto dei pantaloni tra le gambe
CAVALLO,Il...di battaglia: il pezzo forte del repertorio
CAVANI,"Edinson, attaccante uruguaiano detto il Matador"
CAVARE,Tirare fuori
CAVARE,Un modo particolare di togliere
CAVARE,Può rappresentare un modo di togliere
CAVATA,Una manifestazione di rimozione
CAVATAPPI,Libera il vino dal tappo
CAVATAPPI,Serve per stappare una bottiglia
CAVATO,Tirato fuori
CAVE,Miniere a cielo aperto
CAVE,"Sta' attento!, in latino"
CAVEDANO,Pesce d'acqua dolce dei fiumi
CAVERNA,Grotta profonda
CAVERNA,La grotta rifugio dell'uomo primitivo
CAVERNA,"Grotta, in un’accezione meno immediata"
CAVI,Fili con anima di metallo
CAVI,Vuoti dentro
CAVIA,Animale da laboratorio e vittima di esperimenti
CAVIA,Animale da laboratorio o persona da esperimento
CAVIA,Un esempio riconducibile a umano
CAVIALE,Le pregiate uova nere dello storione
CAVIALE,Uova nere da lusso freddo
CAVIALE,Uova pregiate servite in piccole dosi
CAVIGLIA,Articolazione sopra il piede
CAVIGLIA,Si storta facilmente scendendo male
CAVIGLIA,Un caso particolare di bastone
CAVIGLIERA,Ornamento da caviglia
CAVILLO,"Il pretesto sottile, il sofisma"
CAVILLO,Sottigliezza che inceppa un accordo
CAVILLOSA,Incline alle sottigliezze
CAVILLOSE,Inclini alle sottigliezze
CAVILLOSI,Inclini alle sottigliezze
CAVILLOSO,Incline alle sottigliezze
CAVITA,Può assumere il significato di buco
CAVITA,Una nozione collegata a cavo
CAVO,"Incavato, vuoto all'interno"
CAVO,"Vuoto, oppure filo pieno di corrente"
CAVO,"Linea, in un’accezione meno immediata"
CAVOLFIORE,Ortaggio bianco a grumi
CAVOLFIORE,Ortaggio dalle infiorescenze bianche
CAVOLO,Non capirne un...: non capirci nulla
CAVOLO,Ortaggio dalle molte varietà
CAVOUR,Il conte artefice dell'Unità d'Italia
CAYENNE,Il SUV della Porsche dal nome di un peperoncino
CAZZUOLA,Attrezzo del muratore per la malta
CB,Iniziali del poeta Baudelaire
CB,Iniziali dell'ex modella Bruni
CB,La radio ricetrasmittente dei camionisti
CD,Il dischetto erede del vinile
CD,Iniziali dell'attrice Diaz
CD,Iniziali dello scienziato Darwin
CD,Iniziali dello stilista Dior
CDA,Una manifestazione di comitato
CE,Iniziali dell'attore e regista Eastwood
CE,La marcatura dei prodotti europei
CE,Sigla automobilistica di Caserta
CECE,Legume rotondo da zuppe e hummus
CECE,Legume usato per la farinata
CECENI,Popolo del Caucaso settentrionale
CECHIA,Paese di Praga e della Boemia
CECHOV,Drammaturgo russo del Gabbiano
CECI,Legumi che diventano purea mediorientale
CECIDOMIA,Insetto minuscolo che deforma le piante
CECILIA,Il nome del mezzosoprano Bartoli
CECILIA,"Santa..., patrona della musica"
CECO,"Slavo di Praga, non cieco"
CECO,Cittadino di Praga o Brno
CEDE,Lascia o si arrende
CEDERE,Lasciare o arrendersi
CEDERE,Si avvicina all’azione di cadere
CEDERE,Implica anche il fatto di muoversi
CEDI,La valuta del Ghana
CEDI,Lasci il posto
CEDIGLIA,Piccola coda sotto certe lettere
CEDIMENTO,Il crollo sotto un peso
CEDIMENTO,Il momento di debolezza in cui si cede
CEDO,Lascio o mi arrendo
CEDRATA,Bibita dolce dal nome agrumato
CEDRO,Agrume grosso e profumato
CEDRO,Agrume o albero aromatico
CEDRO,Agrume profumato o albero del Libano
CEDRO,L'agrume dalla buccia spessa per i canditi
CEFALO,Pesce comune di lagune e porti
CEFALONIA,Isola ionica teatro di eccidio nella guerra
CEFALU,Borgo siciliano col duomo normanno
CEFALU,Borgo siciliano con duomo normanno sul mare
CEFEO,Re etiope fra le costellazioni boreali
CELACANTO,Il pesce considerato fossile vivente
CELATA,Antico elmo da combattimento
CELEBES,Isola indonesiana dalla forma a stella
CELEBRA,Onora con rito o festa
CELEBRAI,Onorai con rito o festa
CELEBRARE,Onorare con rito o festa
CELEBRARE,"Ricordare, in un uso particolare"
CELEBRARE,"Osservare, in un uso particolare"
CELEBRATO,Onorato con rito o festa
CELEBRAZIONE,Si può classificare come occasione
CELEBRE,Molto noto
CELEBRE,Completa la frase: «un … musicista»
CELEBRE,Può assumere la sfumatura di arrivato
CELEBRI,Molto noti
CELEBRITA,Un attore che recita un ruolo principale
CELEBRITA,Rientra nel campo di attore
CELEBRO,Onoro con rito o festa
CELENTANO,L'Adriano del Molleggiato
CELERE,Una forma specifica di polizia
CELERITA,Velocità con parola da verbale
CELERITA,Un tipo particolare di ritmo
CELERITA,Appartiene alla categoria di velocità
CELESTA,Strumento a tastiera dal suono cristallino
CELESTE,"Divino, secondo il contesto"
CELESTINA,Minerale azzurro pallido
CELIBE,Uomo senza fede al dito
CELIBE,Una manifestazione di uomo
CELIBE,Qualità che si avvicina a scapolo
CELLA,La stanzetta del carcere
CELLA,"Piccolo vano, da monaco o detenuto"
CELLA,Quella frigorifera che conserva i cibi
CELLA,Stanza di monaco o prigioniero
CELLULARE,Una nozione collegata a telefonino
CELTI,Popolo guerriero dell'Europa antica
CELTIC,Il club di Glasgow biancoverde
CEMENTO,Il legante che impasta il calcestruzzo
CEMENTO,Pietra artificiale che lega
CEMENTO,Quello armato dei palazzi
CENA,L'Ultima... di Gesù dipinta da Leonardo
CENA,Pasto che arriva quando il giorno finisce
CENACOLO,Ultima cena o gruppo di artisti
CENACOLO,Una variante di cerchia
CENACOLO,Una manifestazione di cerchia
CENAI,Feci il pasto serale
CENARE,Fare il pasto serale
CENATO,Fatto il pasto serale
CENERE,Il mercoledì delle...apre la Quaresima
CENERE,Resta dopo il fuoco
CENERE,Resto grigio del fuoco
CENERENTOLA,La fanciulla della scarpetta di cristallo
CENERENTOLA,La squadra...: la sorpresa data per perdente
CENERI,Restano dopo il fuoco
CENERICCIO,Grigio come ciò che resta del fuoco
CENNO,Il gesto del capo che dice sì
CENNO,Un tipo particolare di commento
CENNO,Un esempio riconducibile a comunicazione
CENO,Faccio il pasto serale
CENONE,Il gran pasto della vigilia o di Capodanno
CENOTAFIO,Il monumento funebre senza salma
CENSURA,Riunisce anche dirigente
CENSURA,Ha dirigente fra i suoi componenti
CENT,Moneta divisionale anglosassone
CENTAURO,Creatura doppia: busto umano e corpo equino
CENTAURO,Creatura metà uomo e metà cavallo
CENTAURO,"Il motociclista, in gergo"
CENTESIMO,La moneta più minuta dell'euro
CENTESIMO,Una variante di rupia dello Sri Lanka
CENTIMETRO,Può rimandare all’idea di cm
CENTINA,Struttura provvisoria ad arco
CENTO,Al...per...: la percentuale
CENTO,Il numero che segue il novantanove
CENTRALE,"Chiave, secondo il contesto"
CENTRALE,Qualità che si avvicina a fondamentale
CENTRINO,Piccolo ricamo da tavolino
CENTRINO,Piccolo tessuto ornamentale ricamato
CENTRO,Fare...: cogliere in pieno il bersaglio
CENTRO,Appartiene alla categoria di zona
CENTRO,Un tipo particolare di zona
CEO,Capo aziendale in sigla anglosassone
CEO,"L'amministratore delegato, in sigla inglese"
CEPPO,Una manifestazione di genealogia
CEPPO,Un tipo particolare di genealogia
CERA,Dalle api ai pavimenti lucidi
CERA,L'aspetto del viso: avere una bella...
CERA,Materiale delle candele
CERAIOLO,Artigiano di candele e lumini
CERALACCA,Sigillo rosso fuso sulle lettere
CERAMICA,Arte della terracotta smaltata
CERAMISTA,Artigiano della terracotta smaltata
CERBERO,Fare il...: sorvegliare arcigno
CERBERO,Il cane a tre teste degli inferi
CERBIATTI,Giovani cervi dal passo incerto
CERBIATTO,Piccolo cervide dal manto maculato
CERBIATTO,Piccolo cervo dal mantello maculato
CERBOTTANA,Tubo da cui si soffiano piccoli dardi
CERCA,Tenta di trovare
CERCARE,Andare in cerca
CERCARE,Può essere una maniera di muoversi
CERCARE,Rientra tra i modi di muoversi
CERCATO,Andato in cerca
CERCHERA,Andrà in cerca
CERCHIA,Può includere guardia del corpo tra i suoi elementi
CERCHIA,"Gruppo informale di persone che si incontrano di frequente o con le quali si hanno rapporti sociali, affettivi o di interesse"
CERCHIO,Dare un colpo al... e uno alla botte
CERCHIO,Linea chiusa equidistante dal centro
CERCHIO,Linea chiusa senza spigoli
CERCHIO,Quello di ferro che stringe la botte
CERCO,Provo a trovare
CEREA,Pallida come cera
CEREE,Pallide come cera
CEREI,Pallidi come cera
CEREO,Pallido come cera
CERERE,Il pianeta nano tra Marte e Giove
CERERE,La dea romana delle messi
CERFOGLIO,Erba aromatica delicata simile al prezzemolo
CERIMONIA,Forma solenne data agli eventi
CERIMONIA,Appartiene alla categoria di funzione
CERIMONIA,In certi usi corrisponde a funzione
CERIMONIALE,Regola formale dei riti pubblici
CERIMONIALE,"Rito, in un’accezione meno immediata"
CERIMONIALE,Una manifestazione di regola
CERINO,Piccolo fiammifero di cera
CERN,Il laboratorio di fisica di Ginevra col grande acceleratore
CERNIA,Grosso pesce di fondale dalle carni pregiate
CERNIA,Il grosso pesce che vive tra gli scogli
CERNIERA,Chiude giacche e borse
CERNIERA,Unisce due parti lasciandole aprire
CERNIERA,Rientra nel campo di chiusura
CEROTTI,Coprono piccoli tagli
CEROTTO,Copre una piccola ferita
CEROTTO,La pezzuola adesiva sulla ferita
CEROTTO,Piccola toppa per ferite leggere
CEROTTO,Si applica su una ferita
CERRO,Quercia dei boschi collinari
CERTA,Sicura
CERTAMENTE,Con una sfumatura che richiama già
CERTAMENTE,Con una sfumatura che richiama sicuro
CERTE,Sicure
CERTEZZA,In certi usi corrisponde a sicurezza
CERTI,Sicuri
CERTIFICATO,"Titolo, in un’accezione meno immediata"
CERTIFICATO,Nel lessico si avvicina a buono
CERTIFICAZIONE,Una manifestazione di convalida
CERTIFICAZIONE,Una variante di convalida
CERTO,"Sicuro, ma non sempre interessante"
CERTOSINO,Il gatto dal manto grigio-blu
CERTOSINO,Un lavoro da...: paziente e minuzioso
CERULEA,Azzurra chiara
CERULEE,Azzurre chiare
CERULEI,Azzurri chiari
CERULEO,Azzurro chiaro
CERUSICO,Vecchio nome del chirurgo
CERVANTES,Il Miguel del Don Chisciotte
CERVELLETTO,Parte dell'encefalo che regola l'equilibrio
CERVELLI,Fuga di...: l'emigrazione dei talenti
CERVELLO,Lo si spreme pensando molto
CERVELLO,Materia che pensa sé stessa
CERVELLO,Ciò che è responsabile dei pensieri e dei sentimenti
CERVINO,La piramide delle Alpi
CERVO,"Il...volante, il grosso coleottero"
CERVO,Porta corna senza colpa
CERVOVOLANTE,Coleottero dalle grandi mandibole
CESAIRE,Autore di versi della negritudine
CESAIRE,Poeta della negritudine
CESELLATORE,Decora i metalli con il bulino
CESIO,Metallo degli orologi atomici
CESOIA,La robusta forbice per potare o tagliare lamiere
CESPUGLIO,Massa verde dove può nascondersi un gatto
CESPUGLIO,Piccola massa di rami e foglie
CESSAI,Passato remoto: Smettere
CESSARE,Si avvicina all’azione di finire
CESSARE,"Smettere, in un uso particolare"
CESSATO,Participio: Smettere
CESSE,Cedette il passo
CESSIONE,Rientra nel campo di transazione
CESSIONE,Una variante di transazione
CESSO,"Il water, in tono volgare"
CESSO,Comprende anche vaso
CESSO,Un esempio riconducibile a vaso
CESTA,Il grosso cesto di vimini intrecciati
CESTA,Quella natalizia colma di leccornie
CESTA,Un tipo particolare di contenitore
CESTAIO,Intreccia vimini e canne in cesti
CESTINI,Ricevono carte o merende
CESTINO,"Accoglie rifiuti, pane o merenda"
CESTINO,Piccolo contenitore da picnic
CESTINO,Rientra nel campo di contenitore
CESTO,Il canestro intrecciato di vimini
CESTO,Si riempie di frutta o panni
CESTO,Vimini che contiene
CESTO,Una forma specifica di contenitore
CESURA,Taglio nel verso o nel discorso
CETACEI,"Mammiferi marini, balene comprese"
CETO,Un esempio riconducibile a gente
CETO,Si può classificare come gente
CETRA,Antico strumento a corde
CETRA,Il Quartetto...della canzone italiana
CETRIOLI,Verdure verdi da insalata
CETRIOLO,Ortaggio allungato da insalata
CEYLON,Antico nome dello Sri Lanka
CEZANNE,Il Paul della montagna Sainte-Victoire
CEZANNE,Pittore delle mele e della montagna Sainte-Victoire
CF,"Il codice fiscale, in sigla"
CF,Iniziali dell'attore Firth
CH,Iniziali dell'attore Heston
CH,Sigla automobilistica di Chieti
CH,Sigla internazionale della Svizzera
CHACHACHA,Ballo cubano dal ritmo sincopato
CHAGALL,Il pittore degli amanti che volano
CHAI,Il tè speziato indiano
CHAKRA,Il centro energetico del corpo nello yoga
CHALET,Casa di montagna in legno
CHALET,Una forma specifica di casa
CHAMAELEON,Il Camaleonte dei cieli australi
CHAMBORD,Il celebre castello della Loira
CHAMPAGNE,Il celebre spumante francese delle feste
CHANCE,Rientra nel campo di possibilità
CHANCE,Un esempio riconducibile a caso
CHANEL,La maison del tailleur e del numero 5
CHAPATI,Pane indiano sottile non lievitato
CHAPLIN,Il Charlie di Tempi moderni
CHARDONNAY,Il vitigno bianco internazionale
CHARLES,Il nome del teorico dell'evoluzione Darwin
CHARLESTON,Ballo frenetico degli anni venti
CHARLIE,Il nome dell'attore comico Chaplin
CHARME,Fascino e seduzione alla francese
CHARME,Si può classificare come estetica
CHARME,Una forma specifica di estetica
CHARTER,Si può classificare come contratto
CHAT,Conversazione scritta in rete
CHATBOT,Il programma che conversa al posto di un umano
CHE,Il pronome relativo: il film...amo
