soluzione,definizione
DIFFICOLTA,"Fatica, in un’accezione meno immediata"
DIFFICOLTA,Rientra nel campo di sforzo
DIFFICOLTOSO,Detto di ciò che richiama l’idea di difficile
DIFFICOLTOSO,Qualità che si avvicina a duro
DIFFIDENZA,Un tipo particolare di tratto
DIFFONDERE,Un modo non sempre letterale di comunicare
DIFFONDERE,Un modo non sempre letterale di sviluppare
DIFFONDERSI,Una particolare maniera di comunicare
DIFFONDERSI,Una particolare maniera di trasmettere
DIFFRAZIONE,La deviazione delle onde attorno a un ostacolo
DIFFUSE,Sparse la notizia
DIFFUSIONE,Lo spargersi spontaneo delle molecole
DIFFUSIONE,Completa la frase: «la … delle idee rivoluzionarie»
DIFFUSIONE,Si può classificare come trasmissione
DIGA,Sbarra il corso del fiume per fare il bacino
DIGA,Trattiene l'acqua di un fiume
DIGA,Una nozione collegata a sbarramento
DIGERIRE,"Imparare, in un uso particolare"
DIGERIRE,Una forma specifica del permettere
DIGESTIONE,Nel lessico si avvicina a elaborazione
DIGESTIONE,In certi usi corrisponde a smaltimento
DIGESTIVO,Il liquore di fine pasto
DIGHE,Fermano la forza dei fiumi
DIGIMON,I mostri digitali rivali dei Pokémon
DIGITALE,Qualità che si avvicina a numerico
DIGIUNO,Appartiene alla categoria di astinenza
DIGNITA,Tiene dritti anche nella sfortuna
DIGNITA,Una forma specifica di orgoglio
DIGNITA,Una variante di convenienza
DIGNITOSO,"Composto, secondo il contesto"
DIGNITOSO,Qualità che si avvicina a degno
DILATAI,Passato remoto: Rendere più ampio
DILAZIONE,Rinvio che compra tempo
DILEGGIO,Schernisco con disprezzo
DILEGUO,Svanisco a poco a poco
DILEMMA,"Due vie, nessuna davvero comoda"
DILEMMA,La scelta ardua tra due alternative
DILEMMA,Completa la frase: «mi trovo in un … insolubile»
DILETTANTE,"Pratica per passione, non per professione"
DILETTO,Una variante di amante
DILETTO,Un caso particolare di gradimento
DILIGENTE,Attento e scrupoloso
DILIGENTI,Attenti e scrupolosi
DILIGENZA,Carrozza postale a cavalli
DILIGENZA,Cura attenta o carrozza del Far West
DILIGENZA,Una variante di scrupolo
DILIGENZE,Viaggiavano su strade polverose
DILUVIO,La pioggia violenta e torrenziale
DILUVIO,"Pioggia esagerata, biblica o quotidiana"
DILUVIO,Quello universale a cui scampò Noè
DILUVIO,Troppa acqua o troppe parole
DIMAGRIRE,Un modo non sempre letterale di affinare
DIMENO,Agito qua e là
DIMENSIONE,Appartiene alla categoria di grandezza
DIMENSIONE,Nel lessico si avvicina a grandezza
DIMENSIONI,Una forma specifica di grandezza
DIMENSIONI,In certi usi corrisponde a grandezza
DIMENTICARE,Non ricordare più
DIMENTICARE,Si avvicina all’azione di interrompere
DIMENTICARE,Può rientrare nell’idea di trascurare
DIMESSA,Modesta nell'aspetto
DIMESSE,Modeste nell'aspetto
DIMESSI,Modesti nell'aspetto
DIMESSO,Modesto nell'aspetto
DIMESTICHEZZA,Un esempio riconducibile a simpatia
DIMESTICHEZZA,Rientra nel campo di simpatia
DIMINUENDO,Il calare graduale del volume
DIMINUIRE,Può rappresentare un modo di spostarsi
DIMINUIRE,Un modo particolare di spostarsi
DIMINUZIONE,Una nozione collegata a riduzione
DIMINUZIONE,Un esempio riconducibile a mutazione
DIMORA,Casa con tono meno quotidiano
DIMORA,Casa o residenza
DIMORA,"L'abitazione, la residenza"
DIMORA,Può includere bagno tra i suoi elementi
DIMOSTRARE,Una forma specifica dell’informare
DIMOSTRARE,Può rientrare nell’idea di presentare
DIMOSTRAZIONE,Può assumere il significato di manifestazione
DIMOSTRAZIONE,Può rimandare all’idea di manifestazione
DIMSUM,Gli stuzzichini al vapore cinesi
DINAMISMO,Appartiene alla categoria di lena
DINAMISMO,Un tipo particolare di lena
DINAMITE,Esplosivo del Nobel inventore
DINASTIA,Famiglia che eredità il potere
DINASTIA,Completa la frase: «una … di banchieri»
DINASTIA,Rientra nel campo di famiglia
DINATALE,"Antonio, bomber bandiera dell'Udinese"
DINIEGO,Una nozione collegata a rifiuto
DINIEGO,Si può classificare come dichiarazione
DINO,Il Buzzati del Deserto dei Tartari
DINO,Il cucciolone domestico dei Flintstones
DINOSAURI,Bestioni preistorici da museo
DINOSAURO,Gigante preistorico
DINOSAURO,Gigante preistorico da museo e fantasia
DINTORNI,Una nozione collegata a periferia
DINTORNI,Può assumere il significato di vicinanze
DIO,Nome altissimo in tre caselle
DIO,"Ronnie James..., leggenda dell'heavy metal"
DIO,Rientra nel campo di essere soprannaturale
DIODO,Componente che lascia passare corrente in un verso
DIOGENE,Il cinico che cercava l'uomo con la lanterna
DIONISO,Dio del vino e dell'ebbrezza sacra
DIOR,La maison francese del New Look
DIPARTIMENTO,Appartiene alla categoria di divisione
DIPARTIMENTO,Un esempio riconducibile a divisione
DIPARTITA,Un caso particolare di impresa
DIPENDENTE,Un tipo particolare di seguace
DIPENDENTE,Una manifestazione di lavoratore
DIPENDENZA,Appartiene alla categoria di desiderio
DIPINGERE,Si avvicina all’azione di rappresentare
DIPINGERE,"Descrivere, in un uso particolare"
DIPINSE,Stese i colori sulla tela
DIPINTI,Quadri usciti dal pennello
DIPINTO,Quadro fatto di colore e mano
DIPINTO,Quadro nato dal pennello
DIPINTO,Rientra nel campo di grafica
DIPLODOCO,Il dinosauro erbivoro dalla lunghissima coda
DIPLOMA,Carta che certifica un percorso
DIPLOMA,L'attestato che corona gli studi
DIPLOMA,Premia studi conclusi o meriti speciali
DIPLOMA,Una manifestazione di attestato
DIPLOMAZIA,Una variante di buon gusto
DIPLOMAZIA,Un esempio riconducibile a buon gusto
DIPTERO,Insetto con due ali
DIRADAI,Passato remoto: Rendere meno fitto
DIRADARE,Rendere meno fitto
DIRE,Aver un bel...: parlare invano
DIRE,I... Straits di Knopfler
DIRE,Si avvicina all’azione di parlare
DIRETTA,La trasmissione trasmessa in tempo reale
DIRETTA,Senza deviazioni
DIRETTAMENTE,Con una sfumatura che richiama diritto
DIRETTAMENTE,"Dritto, secondo il contesto"
DIRETTE,Senza deviazioni
DIRETTI,Senza deviazioni
DIRETTIVA,Una manifestazione di contenuto
DIRETTIVA,Un esempio riconducibile a contenuto
DIRETTIVO,Si può classificare come ente
DIRETTIVO,Qualità che si avvicina a dirigente
DIRETTO,Il pugno teso e dritto del pugile
DIRETTO,Senza deviazioni
DIRETTO,"Schietto, senza giri di parole"
DIRETTORE,Una variante di musicista
DIRETTORE,Una forma specifica di amministratore
DIRETTORIO,Un caso particolare di comitato
DIREZIONE,Può assumere il significato di senso
DIREZIONE,Un caso particolare di percorso
DIRHAM,La valuta degli Emirati e del Marocco
DIRIGENTE,"Direttivo, secondo il contesto"
DIRIGENTE,Può assumere la sfumatura di manageriale
DIRIGENZA,Nel lessico si avvicina a direzione
DIRIGENZA,In certi usi corrisponde a gestione
DIRIGERE,Può rappresentare un modo di gestire
DIRIGERE,Una particolare maniera di gestire
DIRIGIBILE,Aeromobile più leggero dell'aria
DIRITTO,Insieme di leggi
DIRITTO,In un uso avverbiale legato a direttamente
DIRK,Il nome del cestista tedesco Nowitzki
DIRSI,Può rientrare nell’idea di significare
DIRUPO,Pendio da non scendere distratti
DIRUPO,Pendio ripido che mette vertigine
DIRUPO,Pendio scosceso e pericoloso
DIRUPO,Un tipo particolare di roccia
DISABILE,Si può classificare come umano
DISACCORDO,Una forma specifica di attrito
DISACCORDO,Un tipo particolare di differenza
DISADORNA,Priva di ornamenti
DISADORNE,Prive di ornamenti
DISADORNI,Privi di ornamenti
DISADORNO,Privo di ornamenti
DISAGIO,Una manifestazione di sforzo
DISAGIO,Un caso particolare di sforzo
DISAPPROVAZIONE,Si può classificare come giudizio
DISAPPROVAZIONE,Un caso particolare di giudizio
DISAPPUNTO,Una forma specifica di insoddisfazione
DISASTRO,Una forma specifica di infortunio
DISASTRO,Un esempio riconducibile a sfortuna
DISASTROSO,Qualità che si avvicina a dannoso
DISASTROSO,"Controproducente, secondo il contesto"
DISCAPITO,Una variante di avaria
DISCAPITO,Un caso particolare di avaria
DISCARICA,Appartiene alla categoria di appezzamento
DISCENDENZA,Rientra nel campo di genealogia
DISCENDENZA,Un caso particolare di genealogia
DISCEPOLO,Rientra nel campo di seguace
DISCEPOLO,Appartiene alla categoria di seguace
DISCESA,Un tipo particolare di decremento
DISCESA,Si può classificare come decremento
DISCHI,Girano sul piatto o nel lettore
DISCIPLINA,In certi usi corrisponde a campo
DISCIPLINA,Può rimandare all’idea di materia
DISCO,Gira in musica e in geometria
DISCO,L'attrezzo che si lancia nell'atletica
DISCO,Oggetto rotondo o album musicale
DISCO,Quello volante degli avvistamenti
DISCOBOLO,Atleta antico fissato nel gesto del lancio
DISCOLA,Ribelle alle regole
DISCOLE,Ribelli alle regole
DISCOLI,Ribelli alle regole
DISCOLO,Ribelle alle regole
DISCONTINUITA,Un esempio riconducibile a fine
DISCORD,La piattaforma di chat vocali per community
DISCORDIA,Rientra nel campo di contrasto
DISCORDIA,Una manifestazione di disaccordo
DISCORSO,Una variante di conversazione
DISCORSO,Un esempio riconducibile a lingua
DISCRASIA,Alterazione d'equilibrio o incoerenza
DISCRETA,Riservata o sufficiente
DISCRETAMENTE,Con una sfumatura che richiama abbastanza
DISCRETAMENTE,"Piuttosto, secondo il contesto"
DISCRETE,Riservate o sufficienti
DISCRETI,Riservati o sufficienti
DISCRETO,Riservato o sufficiente
DISCRETO,Con un significato vicino a riservato
DISCREZIONE,Moderazione e riserbo nel parlare o agire
DISCREZIONE,Capacità di giudicare con equilibrio
DISCUSSE,Mise in dibattito
DISCUSSIONE,Può rimandare all’idea di dibattito
DISCUSSIONE,Una variante di contrasto
DISCUSSO,Può assumere la sfumatura di controverso
DISCUSSO,Può assumere la sfumatura di polemico
DISCUTERE,Può rappresentare un modo di presentare
DISCUTERE,Un modo particolare di affrontare
DISCUTIBILE,Con un significato vicino a dubbio
DISCUTIBILE,Detto di ciò che richiama l’idea di problematico
DISDETTA,Una manifestazione di caso della vita
DISDETTA,Può rimandare all’idea di avviso
DISEGNA,Traccia figure
DISEGNAI,Tracciai figure
DISEGNARE,Tracciare figure
DISEGNARE,Una particolare maniera di rappresentare
DISEGNARE,Si avvicina all’azione di tirare
DISEGNATO,Tracciato figure
DISEGNO,Traccio figure
DISEGNO,Una variante di scopo
DISEGNO,Può rimandare all’idea di progetto
DISFUNZIONE,In certi usi corrisponde a disturbo
DISFUNZIONE,Una nozione collegata a turba
DISGELO,Fa tornare liquida la morsa dell'inverno
DISGELO,Il riavvicinamento diplomatico
DISGELO,Lo sciogliersi della neve e del ghiaccio
DISGELO,Appartiene alla categoria di tempo
DISGRAZIA,Completa la frase: «vivere nella vergogna e nella …»
DISGRAZIA,In certi usi corrisponde a incidente
DISGRAZIATO,Può assumere la sfumatura di sofferto
DISGRAZIATO,Può assumere il significato di delinquente
DISGUSTO,Una manifestazione di nausea
DISGUSTO,Appartiene alla categoria di nausea
DISIMPEGNO,Il piccolo vano che smista gli ambienti
DISINFETTANTE,Pulisce ferite e superfici
DISINTERESSE,Una nozione collegata a indifferenza
DISINTERESSE,Può rimandare all’idea di generosità
DISINVOLTURA,In certi usi corrisponde a naturalezza
DISLIVELLO,Appartiene alla categoria di discesa
DISLIVELLO,Rientra nel campo di differenza
DISMISURA,Un tipo particolare di eccesso
DISMISURA,Può assumere il significato di eccesso
DISNEY,"...land, il parco divertimenti"
DISNEY,Lo studio di Topolino e dei classici animati
DISONESTO,Può assumere la sfumatura di arrogante
DISONESTO,"Scorretto, secondo il contesto"
DISONORE,Una nozione collegata a vergogna
DISONORE,"Infamia, in un’accezione meno immediata"
DISORDINE,Una nozione collegata a agitazione
DISORDINE,Una nozione collegata a tumulto
DISPARITA,Si può classificare come disuguaglianza
DISPARITA,Un esempio riconducibile a differenza
DISPENSA,Mobile o stanza per le provviste
DISPENSA,In certi usi corrisponde a ripostiglio
DISPERAZIONE,Un esempio riconducibile a sentimento
DISPERSIONE,La scomposizione della luce nei colori
DISPERSIONE,Un caso particolare di diffusione
DISPETTO,"Fastidio, in un’accezione meno immediata"
DISPETTO,Si può classificare come maltrattamento
DISPIACERE,Una nozione collegata a dolore
DISPIACERE,Può rimandare all’idea di compianto
DISPIACIUTO,Con un significato vicino a infastidito
DISPIACIUTO,Può assumere la sfumatura di irritato
DISPLAY,Può assumere il significato di video
DISPNEA,Difficoltà nel respirare
DISPONIBILE,Con un significato vicino a reperibile
DISPONIBILITA,La prontezza ad aiutare gli altri
DISPONIBILITA,Può assumere il significato di comodità
DISPOSE,Mise in ordine
DISPOSITIVO,Un tipo particolare di apparecchio
DISPOSITIVO,Un artefatto inventato per un certo scopo
DISPOSIZIONE,Nel lessico si avvicina a ordine
DISPOSIZIONE,Un esempio riconducibile a regola
DISPOSTO,Può assumere la sfumatura di portato
DISPOTICA,Autoritaria e dura
DISPOTICHE,Autoritarie e dure
DISPOTICI,Autoritari e duri
DISPOTICO,Autoritario e duro
DISPOTICO,Può assumere la sfumatura di tiranno
DISPREZZO,Rientra nel campo di antipatia
DISPUTA,Un caso particolare di contrasto
DISPUTA,Una manifestazione di controversia
DISSENSO,Dice no quando tutti vorrebbero un sì
DISSIDIO,Contrasto che non resta superficiale
DISSOLUTA,Dedita ai vizi
DISSOLUTE,Dedite ai vizi
DISSOLUTI,Dediti ai vizi
DISSOLUTO,Dedito ai vizi
DISSOLUZIONE,Una manifestazione di processo naturale
DISSONANZA,Accordo che chiede risoluzione
DISSONANZA,Rientra nel campo di suono
DISSONANZA,Appartiene alla categoria di differenza
DISTACCAMENTO,Una nozione collegata a reparto
DISTACCO,Un caso particolare di partenza
DISTACCO,Nel lessico si avvicina a separazione
DISTANZA,Periodo di tempo che intercorre tra due eventi
DISTANZA,Una manifestazione di intervallo
DISTESA,"Mare, in un uso particolare"
DISTESA,Può rimandare all’idea di estensione
DISTESO,Può assumere la sfumatura di rilassato
DISTINGUERE,Una particolare maniera di tagliare
DISTINGUERE,Un modo non sempre letterale di dividere
DISTINGUERSI,Una particolare maniera di emergere
DISTINGUO,Una nozione collegata a distinzione
DISTINGUO,"Differenziazione, in un’accezione meno immediata"
DISTINTIVO,Rientra nel campo di insegna
DISTINZIONE,Si può classificare come approvazione
DISTINZIONE,Una manifestazione di approvazione
DISTOGLIERE,Azione riconducibile al significato di consigliare
DISTOLSE,Allontanò lo sguardo
DISTORSE,Deformò il senso
DISTORSIONE,Si può classificare come alterazione
DISTORSIONE,Può assumere il significato di storta
DISTORTO,Qualità che si avvicina a arbitrario
DISTRASSE,Distolse l'attenzione
DISTRATTEZZA,La tendenza a non stare attenti
DISTRATTO,"Irrazionale, secondo il contesto"
DISTRATTO,"Stordito, in un’accezione meno immediata"
DISTRAZIONE,La svista di chi non sta attento
DISTRAZIONE,Può rimandare all’idea di divertimento
DISTRAZIONE,Può rimandare all’idea di intrattenimento
DISTRETTO,Un caso particolare di terra
DISTRETTO,Una forma specifica di regione
DISTRIBUIRE,Una forma specifica del veicolare
DISTRIBUIRE,Può essere una maniera di porre
DISTRIBUTORE,Dove si fa il pieno di benzina
DISTRIBUTORE,Il...automatico di snack e bevande
DISTRIBUTORE,Macchina che eroga snack o carburante
DISTRIBUZIONE,Una manifestazione di trasporto
DISTRIBUZIONE,Può rimandare all’idea di circuito
DISTRUGGERE,Azione vicina al significato di rovinare
DISTRUGGERE,Rientra tra i modi di rovinare
DISTRUSSE,Rase al suolo
DISTRUTTIVO,Qualità che si avvicina a distruttore
DISTRUTTO,Con un significato vicino a debole
DISTRUTTO,Con un significato vicino a esaurito
DISTRUZIONE,Si può classificare come demolizione
DISTRUZIONE,Una variante di conclusione
DISTURBA,Dà fastidio
DISTURBARE,Dare fastidio
DISTURBARE,"Interrompere, in un uso particolare"
DISTURBARE,Può rappresentare un modo di dispiacere a
DISTURBATO,Dato fastidio
DISTURBO,Do fastidio
DISTURBO,Una variante di turba
DISTURBO,Nel lessico si avvicina a fastidio
DISUGUAGLIANZA,Si può classificare come differenza
DISUGUAGLIANZA,Una manifestazione di differenza
DISUSO,Un esempio riconducibile a declino
DISUSO,Appartiene alla categoria di declino
DITA,Contarli sulle... di una mano: pochissimi
DITA,Finiscono la mano e iniziano le impronte
DITALE,Protegge il dito di chi cuce
DITALI,Proteggono il dito di chi cuce
DITIRAMBO,Canto dionisiaco diventato elogio eccessivo
DITO,Metterlo nella piaga è doloroso
DITO,Mostrare a...: additare il colpevole
DITO,Non muoverne uno: restare inerti
DITTA,Impresa col nome in insegna
DITTA,"L'impresa, l'azienda commerciale"
DITTA,Impresa industriale o commerciale e le persone che la costituiscono
DITTATORE,Nel lessico si avvicina a tiranno
DITTATORE,Può rimandare all’idea di ras
DITTATURA,Una variante di ascendente
DITTATURA,Una nozione collegata a autoritarismo
DIVANI,Invitano a sedersi in salotto
DIVANO,Il comodo sedile a più posti del salotto
DIVANO,Sedile imbottito da salotto
DIVENIRE,Una particolare maniera di diventare
DIVENIRE,Una particolare maniera di farsi
DIVENNE,Si trasformò in
DIVENTARE,"Farsi, in un uso particolare"
DIVENTARE,Un modo non sempre letterale di risultare
DIVERBIO,L'animato scambio di parole
DIVERBIO,Si può classificare come contrasto
DIVERBIO,Una variante di contrasto
DIVERGENZA,Un tipo particolare di differenza
DIVERGENZA,Una variante di differenza
DIVERSA,Non uguale
DIVERSAMENTE,Con valore vicino a altrimenti
DIVERSE,Non uguali
DIVERSI,Non uguali
DIVERSIFICAZIONE,Appartiene alla categoria di cambiamento
DIVERSITA,Può rimandare all’idea di differenza
DIVERSITA,Nel lessico si avvicina a varietà
DIVERSO,Non uguale
DIVERSO,Detto di ciò che richiama l’idea di altro
DIVERSO,Può assumere la sfumatura di parecchio
DIVERTENTE,"Ridicolo, secondo il contesto"
DIVERTENTE,Qualità che si avvicina a brillante
DIVERTIMENTO,Quel che dà allegria e svago
DIVERTIMENTO,Una manifestazione di gradimento
DIVERTIMENTO,Può rimandare all’idea di intrattenimento
DIVERTIRE,Rientra tra i modi di intrattenere
DIVERTIRSI,Passare il tempo allegramente
DIVIDE,Separa in parti
DIVIDENDO,La quota di utili spettante all'azionista
DIVIDERE,Separare in parti
DIVIDERE,Si avvicina all’azione di tagliare
DIVIDERE,Può rientrare nell’idea di distinguere
DIVIDERSI,Può rientrare nell’idea di lasciarsi
DIVIDERSI,Una forma specifica del muoversi
DIVIDO,Separo in parti
DIVIETO,Un esempio riconducibile a decreto
DIVIETO,Si può classificare come decreto
DIVINITA,Una variante di essere soprannaturale
DIVINO,Può assumere la sfumatura di celeste
DIVISA,Una manifestazione di abiti
DIVISA,Una forma specifica di detto
DIVISE,Separò in parti
DIVISIONE,Nel lessico si avvicina a reparto
DIVISIONE,Completa la frase: «la … all’interno dei sindacati»
DIVO,Il film di Sorrentino su Andreotti
DIVO,Vive di schermi e ammiratori
DIVO,Una manifestazione di artista
DIVORA,Mangia con avidità
DIVORAI,Mangiai con avidità
DIVORARE,Mangiare con avidità
DIVORARE,Un modo particolare di mangiare
DIVORARE,Azione riconducibile al significato di distruggere
DIVORATO,Mangiato con avidità
DIVORO,Mangio con avidità
DIVULGARE,Può rientrare nell’idea di comunicare
DIVULGARE,Può rientrare nell’idea di trasmettere
DIVULGAZIONE,Si può classificare come trasmissione
DIVULGAZIONE,Una forma specifica di trasmissione
DIXIELAND,Stile del jazz delle origini
DIZIONARI,Spiegano parole in ordine alfabetico
DIZIONARIO,Raccoglie le parole e il loro significato
DIZIONARIO,Spiega parole senza fare prediche
DIZIONARIO,Nel lessico si avvicina a vocabolario
DIZIONE,Può assumere il significato di recita
DIZIONE,"Recitazione, in un’accezione meno immediata"
DJEMBE,Il tamburo a calice africano
DJIBOUTI,La capitale del Gibuti
DJOKOVIC,Il Novak campione serbo del tennis
DNEPR,Grande fiume dell'Ucraina
DNIEPR,Grande fiume ucraino
DO,...di petto: l'acuto potente del tenore
DO,Io...: voce del verbo dare
DO,La prima nota della scala musicale
DOBBY,L'elfo domestico di Harry Potter
DOBERMANN,Il cane da guardia snello e nero focato
DOBLONE,L'antica moneta d'oro spagnola dei pirati
DOC,"Garantito, o medico nei film americani"
DOC,Il marchio dei vini di qualità
DOCCE,Cadono dall'alto in bagno
DOCCIA,Ci si lava sotto il suo getto in bagno
DOCCIA,Il canale di scolo del tetto
DOCCIA,Una... fredda: una brusca delusione
DOCENTE,Una persona la cui occupazione è l’insegnamento
DOCENTE,Una forma specifica di universitario
DOCILE,Facile da guidare
DOCILI,Facili da guidare
DOCUMENTO,Ha tra le sue parti preambolo
DOCUMENTO,Comprende anche preambolo
DODECAEDRO,Solido a dodici facce
DODECAGONO,Poligono a dodici lati
DODICI,Una nozione collegata a dozzina
DODO,Uccello estinto che non volava lontano
DODOMA,Capitale amministrativa della Tanzania
DOGANA,Il controllo delle merci alla frontiera
DOGANA,Una manifestazione di imposta
DOGANIERE,Controlla merci e passaporti al confine
DOGE,Antico capo della Repubblica di Venezia
DOGE,Capo storico della Serenissima
DOGE,Il cane Shiba dei meme di internet
DOGE,Serenissimo titolo veneziano
DOGMA,La verità di fede indiscutibile
DOGMA,Verità che non gradisce discussioni
DOGMA,Una variante di credo
DOGON,Popolo del Mali noto per l'astronomia
DOHA,Capitale del Qatar
DOHA,Capitale del Qatar sul Golfo
DOLCE,Il dessert di fine pasto
DOLCE,Metà del duo della moda con Gabbana
DOLCE,Non amaro: può chiudere il pasto
DOLCE,Tenero e affettuoso
DOLCEMENTE,Con una sfumatura che richiama delicatamente
DOLCEVITA,Maglione dal collo alto e aderente
DOLCEZZA,Una nozione collegata a cura
DOLCEZZA,Può rimandare all’idea di attenzione
DOLCI,Non amaro né salato
DOLCI,Teneri e affettuosi
DOLENTE,Pieno di dolore
DOLENTE,Con un significato vicino a triste
DOLENTI,Pieni di dolore
DOLINA,Conca carsica spesso a imbuto
DOLMEN,Monumento preistorico di pietre
DOLOMITI,Le montagne rosa del Trentino
DOLOMITI,Montagne pallide che arrossiscono al tramonto
DOLORE,La sofferenza del corpo o dell'animo
DOLORE,Un tipo particolare di sintomo
DOLORE,Può assumere il significato di pena
DOLOROSO,Può assumere la sfumatura di penoso
DOLSE,Provò dispiacere
DOMA,L'addestramento dei cavalli
DOMA,Rende mansueto
DOMANDA,Chiede per sapere
DOMANDA,Quella che incontra l'offerta sul mercato
DOMANDA,Quella di lavoro da presentare
DOMANDA,Un caso particolare di interrogativo
DOMANDAI,Chiesi per sapere
DOMANDARE,Chiedere per sapere
DOMANDARE,Può rappresentare un modo di interrogare
DOMANDARE,Può essere una maniera di interrogare
DOMANDATO,Chiesto per sapere
DOMANI,Un tipo particolare di data
DOMANI,Una forma specifica di data
DOMARE,Rendere mansueto
DOMARE,Tenere a freno: ...la rabbia
DOMARE,Può rientrare nell’idea di controllare
DOMATO,Reso mansueto
DOMATORE,Tiene a bada le fiere del circo
DOMENICO,Il fondatore dei frati predicatori
DOMESTICA,Una variante di domestico
DOMESTICA,Rientra nel campo di domestico
DOMESTICO,Può assumere la sfumatura di nazionale
DOMESTICO,Detto di ciò che richiama l’idea di interno
DOMICILIO,"Completa la frase: «l’aver sede, … in qualche luogo, il risiedervi»"
DOMICILIO,Una manifestazione di recapito
DOMINANTE,Con un significato vicino a principale
DOMINANTE,Che prevale sugli altri
DOMINARE,Azione riconducibile al significato di influenzare
DOMINARE,Una forma specifica del regolare
DOMINAZIONE,Un tipo particolare di ascendente
DOMINAZIONE,Una forma specifica di ascendente
DOMINGO,"Il tenore spagnolo dei tre tenori, Placido"
DOMINIC,Il nome del Toretto di Fast and Furious
DOMINIO,Una forma specifica di ascendente
DOMINIO,Un esempio riconducibile a ascendente
DOMINO,Gioco di tessere coi puntini
DOMINO,Gioco di tessere numerate
DOMINO,L'effetto a catena che si propaga
DOMINUS,Padrone latino ancora nei tribunali
DOMO,Rendo mansueto
DOMUS,"Casa romana, non condominio"
DON,Il grande fiume della Russia meridionale
DON,"Il...Giovanni, il celebre seduttore"
DON,Titolo ecclesiastico o boss da cinema
DON,Una manifestazione di prete
DONABBONDIO,Curato pavido dei Promessi sposi
DONADONI,"Roberto, ala della Nazionale italiana negli anni Novanta"
DONAI,Diedi senza prezzo
DONALD,Il nome di Trump
DONALD,Il nome del papero della Disney
DONARE,...il sangue all'ospedale
DONARE,Dare senza prezzo
DONATELLO,Lo scultore del David bronzeo
DONATELLO,Scultore fiorentino del David in bronzo
DONATORE,Una manifestazione di benefattore
DONAZIONE,Un caso particolare di regalo
DONAZIONE,Può assumere il significato di contributo
DONCHISCIOTTE,Combatte mulini scambiandoli per giganti
DONCIC,Il cestista sloveno fenomeno dei Mavericks
DONIZETTI,Il Gaetano della Lucia di Lammermoor
DONKEYKONG,Il gorilla dei videogiochi Nintendo
DONNA,Figura femminile: nei romanzi spesso protagonista
DONNA,La regina nel mazzo di carte
DONNA,Persona adulta di sesso femminile
DONNARUMMA,"Gigio, portiere eroe di Euro 2020"
DONNIE,Il nome del Darko del film
DONNOLA,Piccolo agile carnivoro dei campi
DONO,Do senza prezzo
DONO,Il...di natura: il talento innato
DONO,Un caso particolare di regalo
DONUT,La ciambella americana glassata
DOP,Il marchio di qualità di molti formaggi
DOP,Marchio alimentare protetto
DOPAMINA,Neurotrasmettitore legato alla ricompensa
DOPO,Avverbio che prende tempo
DOPO,In un uso avverbiale legato a successivamente
DOPO,"Posteriormente, secondo il contesto"
DOPOBARBA,Profumo da mettere dopo la rasatura
DOPPIO,"Due volte tanto, o la partita di tennis in coppia"
DOPPIOFONDO,Nascondiglio sotto un piano finto
DOPPIOGIOCO,Tradimento fatto da finto alleato
DORA,L'esploratrice dei cartoni
DORA,Nome di fiumi piemontesi alpini
DORADO,Costellazione australe del Pesce dorato
DORADO,El...: il leggendario regno dell'oro
DORAEMON,Il gatto robot blu del manga giapponese
DORAI,Passato remoto: Rendere color oro
DORATO,Participio: Rendere color oro
DORATORE,Riveste oggetti con foglia d'oro
DORIAN,Il nome del Gray di Wilde
DORME,Prende sonno
DORMIRE,Prendere sonno
DORMIRE,Un modo particolare di riposarsi
DORMIRE,Una forma specifica del riposare
DORMITO,Preso sonno
DORMITORIO,Il locale comune per dormire
DORMITORIO,Un caso particolare di camera da letto
DORMIVEGLIA,Confine morbido tra sonno e attenzione
DORMO,Prendo sonno
DOROTHY,Il nome della protagonista del Mago di Oz
DORSALE,Catena montuosa o linea della schiena
DORSALE,Una nozione collegata a catena
DORSO,La schiena o il retro di un libro
DORSO,Lo stile di nuoto a pancia in su
DORSO,Schiena o parte del libro
DORSO,Una forma specifica di parte del corpo
DORY,Il nome della pesciolina smemorata di Nemo
DOS,"Due, in spagnolo"
DOS,Vecchio sistema prima delle finestre
DOSA,Misura le quantità
DOSAGGIO,Una nozione collegata a dose
DOSAI,Passato remoto: Misurare la quantità
DOSARE,Misurare le quantità
DOSATO,Misurato le quantità
DOSATORE,Misura le quantità da versare
DOSE,La misura che può curare o nuocere
DOSE,Rincarare la...: esagerare ancora
DOSE,Un tipo particolare di grandezza
DOSO,Misuro le quantità
DOSSIER,Fascicolo che promette rivelazioni
DOSSIER,Nel lessico si avvicina a pratica
DOSSIER,Una nozione collegata a fascicolo
DOSSO,Rialzo della strada o del terreno
DOSSO,Una forma specifica di colle
DOSTOEVSKIJ,Il Fedor dei Fratelli Karamazov
DOSTOEVSKIJ,"Scrittore di colpe, castighi e fratelli inquieti"
DOTATO,"Fornito, secondo il contesto"
DOTATO,"Provveduto, secondo il contesto"
DOTAZIONE,Si può classificare come attrezzatura
DOTAZIONE,Un tipo particolare di attrezzatura
DOTE,La qualità naturale di una persona
DOTE,Qualità innata o corredo nuziale
DOTE,In certi usi corrisponde a talento
DOTTO,Una nozione collegata a canale
DOTTO,Un caso particolare di mente
DOTTORE,Una persona abilitata all’esercizio della professione medica
